carboplatina	Tecnocarb	Pó para solução injetável	450 mg	Glenmark	14/08/2006
carboplatina	Biocarb	Pó para solução injetável	150 mg	Glenmark	14/08/2006
carboplatina	Paraplatin	Solução injetável	10 mg/ml	Accord	12/11/2007
"carisoprodol + diclofenaco 
sódico + paracetamol + cafeína"	Tandrilax	comprimido	"125mg + 50mg + 300mg +  
30mg"	Brainfarma	07/12/2015
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Biosintética	23/09/2004
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Actavis	10/03/2009
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Torrent	08/09/2009
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Medley	05/10/2009
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Sanofi-Aventis	17/03/2010
carvedilol	Coreg	Comprimido	25 mg	Accord	05/12/2011
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	EMS	21/05/2012
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Sandoz	21/05/2012
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Germed	21/05/2012
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Legrand	21/05/2012
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	Nova Química	18/06/2012
carvedilol	Coreg	Comprimido	"3,125 mg; 6,25 mg; 12,5 
mg; 25 mg"	FURP	20/06/2014
cefaclor	Ceclor	Cápsula dura	250 mg; 500 mg	EMS	13/06/2002
cefaclor	Ceclor	Suspensão oral	50 mg/ml; 75 mg/ml	EMS	19/06/2002
cefaclor	Ceclor	Suspensão oral	50 mg/ml; 75 mg/ml	Medley	10/03/2004
cefaclor	Ceclor	Cápsula dura	500 mg	Medley	17/03/2004
cefaclor	Ceclor	Cápsula dura	250 mg; 500 mg	Germed	26/01/2005
cefaclor	Ceclor	Cápsula dura	250 mg; 500 mg	"EMS Sigma 
Pharma"	26/01/2005
cefaclor	Ceclor	Suspensão oral	50 mg/ml; 75 mg/ml	Germed	10/03/2006
cefaclor	Ceclor	Suspensão oral	50 mg/ml; 75 mg/ml	EMS	27/04/2009
cefadroxila	Cefamox	Cápsula dura	500 mg	Eurofarma	11/12/2000
cefadroxila	Cefamox	Cápsula dura	500 mg	EMS	19/07/2001
cefadroxila	Cefamox	Pó para suspensão oral	50 mg/ml; 100 mg/ml	EMS	07/08/2001
cefadroxila	Cefamox	Pó para suspensão oral	50 mg/ml; 100 mg/ml	Sandoz	07/08/2001
cefadroxila	Cefamox	Cápsula dura	500 mg	Sandoz	07/08/2001
cefadroxila	Cefamox	Pó para suspensão oral	50 mg/ml; 100 mg/ml	Eurofarma	18/10/2002
cefadroxila	Cefamox	Cápsula dura	500 mg	Medley	15/01/2004
cefadroxila	Cefamox	Pó para suspensão oral	50 mg/ml; 100 mg/ml	Medley	23/01/2004
cefadroxila	Cefamox	Pó para suspensão oral	50 mg/ml; 100 mg/ml	Biosintética	04/09/2006
cefadroxila	Cefamox	Cápsula dura	500 mg	Aurobindo	27/08/2007
cefadroxila	Cefamox	Cápsula dura	500 mg	Teuto	17/02/2010
cefadroxila	Cefamox	Pó para suspensão oral	50 mg/ml	Aurobindo	28/02/2011
cefadroxila	Cefamox	Cápsula dura	500 mg	Pharlab	21/09/2015
cefalexina	Keflex	Comprimido revestido	1 g, 500 mg	EMS	03/02/2000
cefalexina	Keflex	Comprimido revestido	500 mg	Eurofarma	22/03/2001
cefalexina	Keflex	Suspensão oral	50 mg/mL	Eurofarma	28/03/2001
cefalexina	Keflex	Comprimido revestido	500 mg	Ranbaxy	02/07/2001
cefalexina	Keflex	Comprimido revestido	500 mg	Sandoz	07/08/2001
cefalexina	Keflex	Comprimido	500 mg	Teuto	19/08/2002
cefalexina	Keflex	Suspensão oral	50 mg/mL	EMS	11/09/2002
cefalexina	Keflex	Comprimido revestido	500 mg	Nova Química	10/04/2003
cefalexina	Keflex	Comprimido revestido	500 mg	Aurobindo	03/07/2003
cefalexina	Keflex	Comprimido revestido	500 mg	Brainfarma	04/07/2003
cefalexina	Keflex	Suspensão oral	50 mg/ml; 100 mg/ml	Medley	29/01/2004
cefalexina	Keflex	Comprimido revestido	1 g, 500 mg	Germed	06/06/2005
cefalexina	Keflex	Comprimido revestido	1 g, 500 mg	"EMS Sigma 
Pharma"	06/06/2005
cefalexina	Keforal	Cápsula dura	500 mg	Sandoz	25/07/2005
cefalexina	Keforal	Cápsula dura	500 mg	Medley	22/08/2005
cefalexina	Keforal	Cápsula dura	500 mg	Aurobindo	07/04/2006
cefalexina	Keflex	Suspensão oral	50 mg/ml; 100 mg/ml	"Antibióticos do 
Brasil"	10/07/2006
cefalexina	Keflex	Comprimido revestido	1 g, 500 mg	"Antibióticos do 
Brasil"	17/07 2006
cefalexina	Keforal	Cápsula dura	500 mg	Cimed	22/10/2007
cefalexina	Keflaxina	Pó para suspensão oral	50 mg/mL	Teuto	10/03/2008
cefalexina	Keforal	Cápsula dura	500 mg	União Química	14/04/2008
cefalexina	Keflaxina	Pó para suspensão oral	50 mg/mL	Cimed	16/04/2008
cefalexina	Keflaxina	Pó para suspensão oral	50 mg/mL	União Química	12/05/2008
cefalexina	Keforal	Cápsula dura	500 mg	Brainfarma	27/10/2008
cefalexina	Keflaxina	Pó para suspensão oral	50 mg/mL	Brainfarma	14/05/2012
cefalexina	Keflex	Pó para suspensão oral	50 mg/mL	EMS	17/02/2014
cefalexina	Keflex	Pó para suspensão oral	50 mg/mL	Germed	17/02/2014
cefalexina	Keflex	Pó para suspensão oral	50 mg/mL	Legrand	17/02/2014
cefalexina	Keflex	Comprimido revestido	500 mg	Pharlab	14/09/2015
cefalexina	Keflex	Comprimido	500 mg	Brainfarma	05/10/2015
cefalexina	Keforal, Keflaxina	"Cápsula dura, Pó para 
suspensão oral"	500 mg, 50 mg/mL	Multilab	14/12/2015
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	Teuto	20/04/2000
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	EMS	29/05/2000
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	Aurobindo	26/03/2003
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	Novafarma	06/02/2006
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	"Antibióticos do 
Brasil"	11/02/2008
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	Halex Istar	15/09/2008
cefalotina sódica	Keflin neutro	Pó para solução injetável	1 g	Ariston	24/09/2012
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	Aurobindo	23/01/2003
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	Novafarma	01/03/2004
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	União Química	01/02/2007
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	"Antibióticos do 
Brasil"	07/04/2008
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	Halex Istar	05/07/2010
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	Biochimico	08/09/2015
cefazolina sódica	Kefazol	Pó para solução injetável	1 g	Pharma Limirio	28/12/2015
cefotaxima sódica	Claforan	Pó para solução injetável	500 mg; 1 g	Aurobindo	24/02/2003
cefoxitina sódica	Cefoxitina Sódica	Pó para solução injetável	1 g	Novafarma	21/11/2005
cefoxitina sódica	Cefoxitina Sódica	Pó para solução injetável	1 g	Novafarma	16/01/2006
cefoxitina sódica	Cefoxitina Sódica	Pó para solução injetável	1 g	Ariston	03/05/2013
ceftazidima	Fortaz	Pó para solução injetável	1 g	Aurobindo	10/10/2003
ceftazidima	Fortaz	Pó para solução injetável	1 g	Halex Istar	31/08/2009
ceftazidima	Fortaz	Pó para solução injetável	1 g	Biochimico	07/12/2015
ceftazidima	Fortaz	Pó para solução injetável	1 g	Pharma Limirio	21/12/2015
ceftriaxona sódica	Rocefin	Pó para solução injetável	1 g	Eurofarma	13/03/2000
ceftriaxona sódica	Rocefin	Pó para solução injetável	500 mg; 1 g	Eurofarma	14/04/2000
ceftriaxona sódica	Rocefin	Pó para solução injetável	250 mg; 500 mg; 1 g	EMS	29/05/2000
ceftriaxona sódica	Rocefin	Pó para solução injetável	500 mg; 1 g	Aurobindo	08/10/2003
ceftriaxona sódica	Rocefin	Pó para solução injetável	1 g	"Antibióticos do 
Brasil"	14/07/2008
ceftriaxona sódica	Rocefin	Pó para solução injetável	1 g	Halex Istar	22/09/2014
ceftriaxona sódica	Rocefin	Pó para solução injetável	1 g	Pharma Limirio	21/12/2015
cefuroxima sódica	Zinacef	Pó para solução injetável	750 mg	Aurobindo	22/07/2004
celecoxibe	Celebra	Cápsula dura	100 mg; 200 mg	Pfizer	19/08/2013
celecoxibe	Celebra	Cápsula dura	100 mg; 200 mg	Teuto	26/08/2013
celecoxibe	celebra	Cápsula dura	100 mg; 200 mg	Wyeth	14/10/2013
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Teuto	03/02/2000
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	EMS	28/04/2000
cetoconazol	Nizoral	Comprimido	200 mg	EMS	31/07/2000
cetoconazol	Nizoral	Xampu	20 mg/ml	EMS	01/11/2000
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Brainfarma	03/11/2000
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Cristália	11/06/2001
cetoconazol	Nizoral	Xampu	20 mg/ml	Cristália	06/12/2001
cetoconazol	Nizoral	Comprimido	200 mg	Ranbaxy	24/01/2002
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Medley	13/03/2002
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Prati Donaduzzi	04/10/2002
cetoconazol	Nizoral	Comprimido	200 mg	Teuto	13/01/2003
cetoconazol	Nizoral	Xampu	20 mg/ml	Medley	03/02/2003
cetoconazol	Nizoral	Comprimido	200 mg	Nova Química	14/04/2003
cetoconazol	Nizoral	Comprimido	200 mg	Medley	30/09/2003
cetoconazol	Nizoral	Comprimido	200 mg	Brainfarma	18/05/2004
cetoconazol	Nizoral	Comprimido	200 mg	Germed	19/04/2005
cetoconazol	Nizoral	Xampu	20 mg/ml	Prati Donaduzzi	16/05/2005
cetoconazol	Nizoral	Comprimido	200 mg	"EMS Sigma 
Pharma"	24/05/2005
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Cimed	22/08/2005
cetoconazol	Nizoral	Xampu	20 mg/ml	Teuto	10/10/2005
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Biosintética	12/12/2005
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Geolab	08/05/2006
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Germed	12/06/2006
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	"EMS Sigma 
Pharma"	12/06/2006
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Hipolabor	10/07/2006
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Pharlab	28/08/2006
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	"Theodoro F 
Sobral"	02/10/2006
cetoconazol	Nizoral	Xampu	20 mg/ml	Cristália	23/10/2006
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Luper	22/01/2007
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	Ativus	06/08/2007
cetoconazol	Nizoral	Comprimido	200 mg	Prati Donaduzzi	28/04/2008
cetoconazol	Nizoral	Comprimido	200 mg	Pharlab	07/07/2008
cetoconazol	Nizoral	Comprimido	200 mg	Biosintética	13/09/2010
cetoconazol	Nizoral	Comprimido	200 mg	Aché	18/10/2010
cetoconazol	Nizoral	Xampu	20 mg/ml	Sandoz	22/02/2011
cetoconazol	Nizoral	Xampu	20 mg/ml	Nativita	25/07/2011
cetoconazol	Nizoral	Creme dermatológico	20 mg/g	multilab	16/09/2013
cetoconazol	Nizoral	Comprimido	200 mg	Neckerman	25/05/2015
cetoconazol	Nizoral	Comprimido	200 mg	Cimed	03/11/2015
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Medley	08/04/2002
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Medley	10/06/2002
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Eurofarma	06/11/2002
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Eurofarma	06/11/2002
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	EMS	18/02/2003
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	EMS	18/02/2003
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Prati Donaduzzi	22/12/2004
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Prati Donaduzzi	22/12/2004
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Ranbaxy	30/05/2005
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Germed	10/10/2005
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Germed	10/10/2005
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	"EMS Sigma 
Pharma"	10/10/2005
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	"EMS Sigma 
Pharma"	12/12/2005
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Nova Química	12/06/2006
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Nova Química	12/06/2006
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Geolab	12/06/2006
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Teuto	31/07/2006
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Geolab	14/08/2006
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Teuto	02/10/2006
"cetoconazol + dipropionato de 
betametasona"	Candicort	Creme dermatológico	20 mg/g + 0,5 mg/g	Brainfarma	16/07/2007
"cetoconazol + dipropionato de 
betametasona"	Candicort	Pomada dermatológica	20 mg/g + 0,5 mg/g	Globo	14/12/2009
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Eurofarma	20/12/2002
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Eurofarma	08/01/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Medley	21/01/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Medley	21/01/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	EMS	23/01/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	EMS	23/01/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Germed	25/08/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Germed	25/08/2003
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Ranbaxy	20/06/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Teuto	25/07/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Teuto	25/07/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Prati Donaduzzi	10/10/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	"EMS Sigma 
Pharma"	10/10/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Prati Donaduzzi	07/11/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	"EMS Sigma 
Pharma"	28/11/2005
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Nova Química	24/03/2006
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Nova Química	02/05/2006
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Pomada dermatológica	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Geolab	20/08/2007
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Geolab	10/09/2007
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Brainfarma	12/11/2007
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Cimed	16/11/2009
"cetoconazol + dipropionato de 
betametasona + sulfato de 
neomicina"	Novacort	Creme dermatológico	"20 mg/g + 0,64 mg/g + 2,5 
mg/g"	Belfar	08/12/2014
cetoprofeno	Profenid	Pó para solução injetável	100 mg	Eurofarma	10/07/2000
cetoprofeno	Profenid	Solução injetável	50 mg/ml	Cristália	14/05/2001
cetoprofeno	Profenid	Solução oral	20 mg/ml	Medley	24/07/2002
cetoprofeno	Profenid	Gel dermatológico	25 mg/g	Medley	02/08/2002
cetoprofeno	Profenid	Gel dermatológico	25 mg/g	EMS	17/01/2003
cetoprofeno	Profenid	Comprimido revestido	100 mg	Medley	24/03/2003
cetoprofeno	Profenid	Cápsula dura	50 mg	Medley	26/03/2003
cetoprofeno	Profenid	Cápsula dura	50 mg	EMS	26/03/2003
cetoprofeno	Profenid	Pó para solução injetável	100 mg	Cristália	14/04/2003
cetoprofeno	Profenid	Gel dermatológico	25 mg/g	Germed	29/08/2003
cetoprofeno	Profenid	Solução oral	20 mg/ml	Medley	11/01/2005
cetoprofeno	Profenid	Solução injetável	50 mg/ml	EMS	26/01/2005
cetoprofeno	Profenid	Solução injetável	50 mg/ml	Germed	26/01/2005
cetoprofeno	Profenid	Solução injetável	50 mg/ml	"EMS Sigma 
Pharma"	26/01/2005
cetoprofeno	Profenid	Solução oral	20 mg/ml	Teuto	16/11/2010
cetoprofeno	Profenid	Gel dermatológico	25 mg/g	Teuto	28/02/2011
cetoprofeno	Profenid	Solução oral	20 mg/ml	Wyeth	14/05/2012
cetoprofeno	Profenid	Gel dermatológico	25 mg/g	Wyeth	28/10/2013
ciclesonida	Omnaris	"Suspensão nasal local - Spray 
dose controlada"	50 mcg/dose	Multilab	19/01/2015
ciclopirox olamina	Loprox	Solução tópica	10 mg/ml	Prati Donaduzzi	30/04/2003
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	Medley	12/04/2005
ciclopirox olamina	Loprox	Solução tópica	10 mg/ml	Medley	28/04/2005
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	Prati Donaduzzi	21/02/2007
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	Globo	24/11/2008
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	Germed	10/03/2009
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	"EMS Sigma 
Pharma"	23/03/2009
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	Legrand	23/03/2009
ciclopirox olamina	Loprox	Creme dermatológico	10 mg/g	EMS	30/03/2009
ciclopirox olamina	Loprox	Solução tópica	10 mg/ml	EMS	20/04/2009
ciclopirox olamina	Loprox	Solução tópica	10 mg/ml	Germed	20/04/2009
ciclopirox olamina	Loprox	Solução tópica	10 mg/ml	Legrand	20/04/2009
ciclosporina	"Sandimmun 
neoral"	Cápsula mole	25 mg; 50mg; 100 mg	Germed	28/08/2000
ciclosporina	"Sandimmun 
neoral"	Cápsula mole	25 mg; 50mg; 100 mg	EMS	02/02/2005
cilostazol	Cebralat	Comprimido	50 mg; 100 mg	Eurofarma	21/01/2008
cilostazol	Cebralat	Comprimido	50 mg; 100 mg	Brainfarma	14/05/2012
cilostazol	Cebralat	Comprimido	50 mg; 100 mg	Althaia	23/03/2015
cimetidina	Ulcimet	Solução injetável	150 mg/ml	Teuto	03/03/2000
cimetidina	Tagamet	Comprimido revestido	200 mg; 400 mg	Teuto	08/05/2003
cimetidina	Tagamet	Comprimido	200 mg; 400 mg	Brainfarma	10/12/2003
cimetidina	Tagamet	Comprimido revestido	200 mg; 400 mg	Prati Donaduzzi	24/03/2008
cimetidina	Tagamet	Comprimido revestido	200 mg; 400 mg	Multilab	01/03/2010
cinarizina	Stugeron	Comprimido	25 mg; 75 mg	Ranbaxy	10/12/2003
cinarizina	Stugeron	Comprimido	25 mg; 75 mg	Nova Química	30/07/2004
ciprofibrato	Oroxadin	Comprimido	100 mg	Sanofi-Aventis	01/10/2007
ciprofibrato	Oroxadin	Comprimido	100 mg	Brainfarma	24/11/2008
ciprofibrato	Oroxadin	Comprimido	100 mg	Brainfarma	24/01/2011
ciprofibrato	Oroxadin	Comprimido	100 mg	Biosintética	20/05/2013
ciprofibrato	Oroxadin	Comprimido	100 mg	Aché	20/05/2013
ciprofibrato	Oroxadin	Comprimido	100 mg	Medley	20/04/2015
ciprofloxacino	Cipro	Solução injetável	2 mg/ml	Halex Istar	19/08/2003
ciprofloxacino	Cipro	Solução injetável	2 mg/ml	Isofarma	10/10/2005
ciprofloxacino	Cipro	Solução injetável	2 mg/ml	Fresenius	04/05/2015
cisplatina	Fauldcispla	Solução injetável	1 mg/ml	Accord	15/10/2007
citarabina	Aracytin	Solução injetável	100mg/ml	Accord	17/12/2007
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	Hipolabor	01/10/2007
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	EMS	05/10/2009
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	Germed	05/10/2009
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	"EMS Sigma 
Pharma"	05/10/2009
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	Legrand	05/10/2009
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	Teuto	24/12/2012
citrato de fentanila	Fentanil	Solução injetável	50 mcg/ml	Biochimico	16/03/2015
"citrato de orfenadrina + 
dipirona sódica + cafeína"	Dorflex	Solução oral	"35 mg/ml + 300 mg/ml + 
50 mg/ml"	EMS	05/09/2005
"citrato de orfenadrina + 
dipirona sódica + cafeína"	Dorflex	Solução oral	"35 mg/ml + 300 mg/ml + 
50 mg/ml"	Germed	05/09/2005
"citrato de orfenadrina + 
dipirona sódica + cafeína"	Dorflex	Solução oral	"35 mg/ml + 300 mg/ml + 
50 mg/ml"	"EMS Sigma 
Pharma"	05/09/2005
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	EMS	03/05/2010
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Germed	03/05/2010
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	"EMS Sigma 
Pharma"	03/05/2010
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Legrand	03/05/2010
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Sandoz	21/06/2010
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Eurofarma	16/08/2010
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Brainfarma	18/04/2011
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Medley	18/04/2011
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Pfizer	30/05/2011
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Teuto	27/06/2011
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Wyeth	27/06/2011
citrato de sildenafila	Revatio	Comprimido revestido	20 mg	Wyeth	19/03/2012
citrato de sildenafila	Revatio	Comprimido revestido	20 mg	Medley	16/04/2012
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Althaia	24/12/2012
citrato de sildenafila	Viagra	Comprimido revestido	25 mg; 50mg; 100 mg	Geolab	05/03/2014
citrato de tamoxifeno	Nolvadex	Comprimido revestido	10 mg; 20 mg	Sandoz	31/01/2001
citrato de tamoxifeno	Nolvadex	Comprimido revestido	10 mg; 20 mg	Blau	25/05/2015
claritromicina	Klaricid	Comprimido revestido	250 mg; 500 mg	Medley	18/02/2000
claritromicina	Klaricid	Comprimido revestido	250 mg; 500 mg	EMS	11/12/2000
claritromicina	Klaricid	"Granulado para suspensão 
oral"	25 mg/ml; 50 mg/ml	EMS	09/07/2002
claritromicina	Klaricid	Pó para solução injetável	500 mg	"Antibióticos do 
Brasil"	23/10/2006
claritromicina	Klaricid	Pó para solução injetável	500 mg	Aspen	17/03/2008
clioquinol + hidrocortisona	"Viofórmio-
Hidrocortisona"	Creme dermatológico	30 mg/g + 10 mg/g	Legrand	07/07/2008
clonazepam	Rivotril	Solução oral	2,5 mg/ml	Medley	11/02/2005
clonazepam	Rivotril	Solução oral	2,5 mg/ml	EMS	24/05/2005
clonazepam	Rivotril	Solução oral	2,5 mg/ml	Germed	24/05/2005
clonazepam	Rivotril	Solução oral	2,5 mg/ml	"EMS Sigma 
Pharma"	24/05/2005
clonazepam	Rivotril	Solução oral	2,5 mg/ml	União Química	20/06/2005
clonazepam	Rivotril	Comprimido	2 mg	Ranbaxy	06/02/2006
clonazepam	Rivotril	Comprimido	0,5 mg; 2mg	Medley	20/08/2007
